timestamp,elapsed_s,Thrust LC A (TLCA) tared (lbf),Thrust LC B (TLCB) tared (lbf),Thrust LC C (TLCC) tared (lbf),Thrust Combined (lbf),PT0 Chamber (psi),PT1 LOX Sol Upstream (psi),PT2 LOX Tank Upstream (psi),PT4 LOX Tank Downstream (psi),PT5 LOX Manifold (psi),PT11 Fuel Sol Upstream (psi),PT12 Fuel Tank Upstream (psi),PT14 Fuel Tank Downstream (psi),PT15 Fuel Engine Manifold (psi),PT31 Muscle Bus (psi),PT32 Purge Bus (psi),PT21 LOX Venturi Inlet (psi),PT22 LOX Venturi Throat (psi),PT24 Fuel Venturi Inlet (psi),PT23 Fuel Venturi Throat (psi),PT3 LOX BangBang (psi),PT13 Fuel BangBang (2000psi) (psi),LOX Tank Bottom (degF),LOX Tank Top (degF),Dragon (LOX Inj) (degF),Venturi (degF),DC1 LOX BangBang (state),DC2 Fuel BangBang (state),DC3 LOX Vent (state),DC4 Fuel Vent (state),DC5 LOX Fill (state),DC6 Pneumatics Purge (state),DC7 LOX Run Valve (state),DC8 Fuel Run Valve (state),DC9 Fuel GN2 Purge (state),DC10 LOX GN2 Purge (state),DC11 LOX Dump (GOX purge) (state)
2026-04-24T18:22:52.911Z,-529.9,0.531,0.708,-0.028,1.211,0.799,4285.988,372.21,523.31,0.134,4410.451,587.907,589.992,0.305,0.09,221.638,524.349,522.578,590.923,590.49,532.396,612.001,-276.14,-208.34,83.27,-189.1,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:52.921Z,-529.89,-0.457,0.378,-0.028,-0.107,0.799,4285.988,372.21,523.31,0.134,4410.451,587.907,589.992,0.305,0.09,221.638,524.349,522.578,590.923,590.49,532.396,611.995,-276.14,-208.34,83.27,-189.1,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:52.931Z,-529.88,-0.416,-0.61,0.961,-0.065,0.799,4285.988,372.21,523.31,0.134,4410.451,587.907,589.992,0.305,0.09,221.638,524.349,522.578,590.923,590.49,532.396,611.989,-276.14,-208.34,83.27,-189.1,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:52.941Z,-529.87,-0.279,-0.61,0.961,0.072,0.799,4285.988,372.21,523.31,0.134,4410.451,587.907,589.992,0.305,0.09,221.638,524.349,522.578,590.923,590.49,532.396,611.984,-276.14,-208.34,83.27,-189.1,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:52.951Z,-529.86,-0.142,-0.61,0.961,0.209,0.799,4285.988,372.21,523.31,0.134,4410.451,587.907,589.992,0.305,0.09,221.638,524.349,522.578,590.923,590.49,532.396,611.984,-276.14,-208.34,83.27,-189.1,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:52.961Z,-529.85,-0.004,-0.61,0.961,0.347,0.799,4285.988,372.21,523.31,0.134,4410.451,587.907,589.992,0.305,0.09,221.638,524.349,522.578,590.923,590.49,532.396,611.984,-276.14,-208.34,83.27,-189.1,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:52.971Z,-529.84,0.133,-0.61,0.961,0.484,0.799,4285.988,372.21,523.31,0.134,4410.451,587.907,589.992,0.305,0.09,221.638,524.349,522.578,590.923,590.49,532.396,611.984,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:52.981Z,-529.83,0.27,-0.61,0.961,0.621,0.799,4285.988,372.21,523.31,0.134,4410.451,587.907,589.992,0.305,0.09,221.638,524.349,522.578,590.923,590.49,532.396,611.984,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:52.991Z,-529.82,0.408,-0.61,0.961,0.759,0.799,4285.988,372.21,523.31,0.134,4410.451,587.907,589.992,0.305,0.09,221.638,524.349,522.578,590.923,590.49,532.396,611.984,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.001Z,-529.81,0.531,0.378,-0.028,0.881,0.809,4286.15,372.289,523.307,0.144,4410.192,587.774,589.948,0.053,0.106,221.69,524.33,522.748,590.876,590.518,532.396,611.984,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.011Z,-529.8,0.398,0.246,-0.028,0.616,0.809,4286.15,372.289,523.307,0.144,4410.192,587.774,589.948,0.053,0.106,221.69,524.33,522.748,590.876,590.518,532.396,611.984,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.021Z,-529.79,0.251,0.098,-0.028,0.321,0.809,4286.15,372.289,523.307,0.144,4410.192,587.774,589.948,0.053,0.106,221.69,524.33,522.748,590.876,590.518,532.396,611.984,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.031Z,-529.78,0.103,-0.05,-0.028,0.025,0.809,4286.15,372.289,523.307,0.144,4410.192,587.774,589.948,0.053,0.106,221.69,524.33,522.748,590.876,590.518,532.396,611.984,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.041Z,-529.77,-0.044,-0.197,-0.028,-0.269,0.809,4286.15,372.289,523.307,0.144,4410.192,587.774,589.948,0.053,0.106,221.69,524.33,522.748,590.876,590.518,532.396,611.985,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.051Z,-529.76,-0.192,-0.345,-0.028,-0.565,0.809,4286.15,372.289,523.307,0.144,4410.192,587.774,589.948,0.053,0.106,221.69,524.33,522.748,590.876,590.518,532.396,611.989,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.061Z,-529.75,-0.339,-0.492,-0.028,-0.859,0.809,4286.15,372.289,523.307,0.144,4410.192,587.774,589.948,0.053,0.106,221.69,524.33,522.748,590.876,590.518,532.396,611.992,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.071Z,-529.74,-0.457,0.378,-0.028,-0.107,0.809,4286.15,372.289,523.307,0.144,4410.192,587.774,589.948,0.053,0.106,221.69,524.33,522.748,590.876,590.518,532.396,611.996,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.081Z,-529.73,0.531,0.378,-0.028,0.881,0.809,4286.15,372.289,523.307,0.144,4410.192,587.774,589.948,0.053,0.106,221.69,524.33,522.748,590.876,590.518,532.396,612,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.091Z,-529.72,-0.457,0.378,-0.028,-0.107,0.809,4286.15,372.289,523.307,0.144,4410.192,587.774,589.948,0.053,0.106,221.69,524.33,522.748,590.876,590.518,532.396,612.004,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.101Z,-529.71,-0.457,0.378,-0.028,-0.107,0.72,4286.565,372.165,523.238,0.263,4410.862,587.739,590.044,0.202,0.11,221.633,524.242,522.65,590.867,590.479,532.396,612.007,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.111Z,-529.7,0.531,-0.61,-0.028,-0.107,0.72,4286.565,372.165,523.238,0.263,4410.862,587.739,590.044,0.202,0.11,221.633,524.242,522.65,590.867,590.479,532.395,612.012,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.121Z,-529.69,-0.355,0.378,-0.028,-0.005,0.72,4286.565,372.165,523.238,0.263,4410.862,587.739,590.044,0.202,0.11,221.633,524.242,522.65,590.867,590.479,532.389,612.017,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.131Z,-529.68,-0.185,0.378,-0.028,0.165,0.72,4286.565,372.165,523.238,0.263,4410.862,587.739,590.044,0.202,0.11,221.633,524.242,522.65,590.867,590.479,532.382,612.023,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.141Z,-529.67,-0.014,0.378,-0.028,0.336,0.72,4286.565,372.165,523.238,0.263,4410.862,587.739,590.044,0.202,0.11,221.633,524.242,522.65,590.867,590.479,532.376,612.029,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.151Z,-529.66,0.156,0.378,-0.028,0.506,0.72,4286.565,372.165,523.238,0.263,4410.862,587.739,590.044,0.202,0.11,221.633,524.242,522.65,590.867,590.479,532.369,612.035,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.161Z,-529.65,0.327,0.378,-0.028,0.677,0.72,4286.565,372.165,523.238,0.263,4410.862,587.739,590.044,0.202,0.11,221.633,524.242,522.65,590.867,590.479,532.362,612.041,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.171Z,-529.64,0.497,0.378,-0.028,0.847,0.72,4286.565,372.165,523.238,0.263,4410.862,587.739,590.044,0.202,0.11,221.633,524.242,522.65,590.867,590.479,532.356,612.046,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.181Z,-529.63,0.39,0.378,-0.17,0.598,0.72,4286.565,372.165,523.238,0.263,4410.862,587.739,590.044,0.202,0.11,221.633,524.242,522.65,590.867,590.479,532.349,612.052,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.191Z,-529.62,0.037,0.378,-0.523,-0.108,0.72,4286.565,372.165,523.238,0.263,4410.862,587.739,590.044,0.202,0.11,221.633,524.242,522.65,590.867,590.479,532.343,612.058,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.201Z,-529.61,-0.316,0.378,-0.876,-0.814,0.72,4286.565,372.165,523.238,0.263,4410.862,587.739,590.044,0.202,0.11,221.633,524.242,522.65,590.867,590.479,532.337,612.064,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.211Z,-529.6,0.531,0.378,-0.028,0.881,0.724,4286.124,372.237,523.239,0.036,4411.637,587.703,590.049,0.203,0.098,221.646,524.423,522.659,590.899,590.45,532.341,612.064,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.221Z,-529.59,-0.376,-0.529,0.879,-0.026,0.724,4286.124,372.237,523.239,0.036,4411.637,587.703,590.049,0.203,0.098,221.646,524.423,522.659,590.899,590.45,532.345,612.064,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.231Z,-529.58,-0.214,-0.367,0.717,0.136,0.724,4286.124,372.237,523.239,0.036,4411.637,587.703,590.049,0.203,0.098,221.646,524.423,522.659,590.899,590.45,532.349,612.064,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.241Z,-529.57,-0.052,-0.205,0.555,0.298,0.724,4286.124,372.237,523.239,0.036,4411.637,587.703,590.049,0.203,0.098,221.646,524.423,522.659,590.899,590.45,532.353,612.064,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.251Z,-529.56,0.11,-0.043,0.393,0.46,0.724,4286.124,372.237,523.239,0.036,4411.637,587.703,590.049,0.203,0.098,221.646,524.423,522.659,590.899,590.45,532.357,612.064,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.261Z,-529.55,0.272,0.119,0.231,0.622,0.724,4286.124,372.237,523.239,0.036,4411.637,587.703,590.049,0.203,0.098,221.646,524.423,522.659,590.899,590.45,532.361,612.064,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.271Z,-529.54,0.434,0.281,0.069,0.784,0.724,4286.124,372.237,523.239,0.036,4411.637,587.703,590.049,0.203,0.098,221.646,524.423,522.659,590.899,590.45,532.365,612.064,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.281Z,-529.53,-0.457,0.378,-0.028,-0.107,0.724,4286.124,372.237,523.239,0.036,4411.637,587.703,590.049,0.203,0.098,221.646,524.423,522.659,590.899,590.45,532.369,612.064,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.291Z,-529.52,0.063,-0.09,-0.028,-0.055,0.724,4286.124,372.237,523.239,0.036,4411.637,587.703,590.049,0.203,0.098,221.646,524.423,522.659,590.899,590.45,532.373,612.064,-276.18,-208.35,83.21,-189.05,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.301Z,-529.51,-0.457,-0.61,-0.028,-1.095,0.834,4286.666,372.15,523.387,0.083,4411.365,587.778,589.981,0.261,0.127,221.617,524.558,522.606,590.846,590.532,532.376,612.063,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.311Z,-529.5,0.531,0.378,-1.017,-0.108,0.834,4286.666,372.15,523.387,0.083,4411.365,587.778,589.981,0.261,0.127,221.617,524.558,522.606,590.846,590.532,532.376,612.059,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.321Z,-529.49,0.444,0.291,0.059,0.794,0.834,4286.666,372.15,523.387,0.083,4411.365,587.778,589.981,0.261,0.127,221.617,524.558,522.606,590.846,590.532,532.376,612.055,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.331Z,-529.48,0.299,0.146,0.204,0.649,0.834,4286.666,372.15,523.387,0.083,4411.365,587.778,589.981,0.261,0.127,221.617,524.558,522.606,590.846,590.532,532.376,612.051,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.341Z,-529.47,0.153,0,0.35,0.503,0.834,4286.666,372.15,523.387,0.083,4411.365,587.778,589.981,0.261,0.127,221.617,524.558,522.606,590.846,590.532,532.376,612.047,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.351Z,-529.46,0.008,-0.145,0.495,0.358,0.834,4286.666,372.15,523.387,0.083,4411.365,587.778,589.981,0.261,0.127,221.617,524.558,522.606,590.846,590.532,532.376,612.043,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.361Z,-529.45,-0.138,-0.291,0.641,0.212,0.834,4286.666,372.15,523.387,0.083,4411.365,587.778,589.981,0.261,0.127,221.617,524.558,522.606,590.846,590.532,532.376,612.039,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.371Z,-529.44,-0.283,-0.436,0.786,0.067,0.834,4286.666,372.15,523.387,0.083,4411.365,587.778,589.981,0.261,0.127,221.617,524.558,522.606,590.846,590.532,532.375,612.04,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.381Z,-529.43,-0.428,-0.581,0.931,-0.078,0.834,4286.666,372.15,523.387,0.083,4411.365,587.778,589.981,0.261,0.127,221.617,524.558,522.606,590.846,590.532,532.373,612.045,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.391Z,-529.42,-0.375,0.378,-0.111,-0.108,0.834,4286.666,372.15,523.387,0.083,4411.365,587.778,589.981,0.261,0.127,221.617,524.558,522.606,590.846,590.532,532.372,612.05,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.401Z,-529.41,0.449,0.378,-0.935,-0.108,0.796,4286.455,372.121,523.42,0.164,4411.124,587.75,590.047,0.022,0.129,221.687,524.476,522.671,590.631,590.481,532.37,612.055,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.411Z,-529.4,-0.441,-0.61,-0.012,-1.063,0.796,4286.455,372.121,523.42,0.164,4411.124,587.75,590.047,0.022,0.129,221.687,524.476,522.671,590.631,590.481,532.368,612.06,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.421Z,-529.39,-0.279,-0.61,0.15,-0.739,0.796,4286.455,372.121,523.42,0.164,4411.124,587.75,590.047,0.022,0.129,221.687,524.476,522.671,590.631,590.481,532.366,612.065,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.431Z,-529.38,-0.117,-0.61,0.312,-0.415,0.796,4286.455,372.121,523.42,0.164,4411.124,587.75,590.047,0.022,0.129,221.687,524.476,522.671,590.631,590.481,532.364,612.07,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.441Z,-529.37,0.045,-0.61,0.474,-0.091,0.796,4286.455,372.121,523.42,0.164,4411.124,587.75,590.047,0.022,0.129,221.687,524.476,522.671,590.631,590.481,532.362,612.075,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.451Z,-529.36,0.207,-0.61,0.636,0.233,0.796,4286.455,372.121,523.42,0.164,4411.124,587.75,590.047,0.022,0.129,221.687,524.476,522.671,590.631,590.481,532.36,612.08,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.461Z,-529.35,0.369,-0.61,0.798,0.557,0.796,4286.455,372.121,523.42,0.164,4411.124,587.75,590.047,0.022,0.129,221.687,524.476,522.671,590.631,590.481,532.358,612.085,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.471Z,-529.34,0.531,-0.61,0.961,0.882,0.796,4286.455,372.121,523.42,0.164,4411.124,587.75,590.047,0.022,0.129,221.687,524.476,522.671,590.631,590.481,532.357,612.09,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.481Z,-529.33,0.531,0.196,0.154,0.881,0.796,4286.455,372.121,523.42,0.164,4411.124,587.75,590.047,0.022,0.129,221.687,524.476,522.671,590.631,590.481,532.384,612.094,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.491Z,-529.32,0.531,-0.064,0.414,0.881,0.796,4286.455,372.121,523.42,0.164,4411.124,587.75,590.047,0.022,0.129,221.687,524.476,522.671,590.631,590.481,532.414,612.098,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.501Z,-529.31,0.531,-0.324,0.674,0.881,0.796,4286.455,372.121,523.42,0.164,4411.124,587.75,590.047,0.022,0.129,221.687,524.476,522.671,590.631,590.481,532.444,612.102,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.511Z,-529.3,0.531,-0.584,0.935,0.882,0.784,4286.416,372.231,523.427,0.188,4411.611,587.668,590.044,0.019,0.077,221.652,524.291,522.561,590.882,590.444,532.474,612.106,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.521Z,-529.29,-0.457,-0.61,-0.028,-1.095,0.784,4286.416,372.231,523.427,0.188,4411.611,587.668,590.044,0.019,0.077,221.652,524.291,522.561,590.882,590.444,532.504,612.11,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.531Z,-529.28,-0.394,0.315,0.035,-0.044,0.784,4286.416,372.231,523.427,0.188,4411.611,587.668,590.044,0.019,0.077,221.652,524.291,522.561,590.882,590.444,532.534,612.114,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.541Z,-529.27,-0.234,0.155,0.195,0.116,0.784,4286.416,372.231,523.427,0.188,4411.611,587.668,590.044,0.019,0.077,221.652,524.291,522.561,590.882,590.444,532.556,612.116,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.551Z,-529.26,-0.075,-0.004,0.354,0.275,0.784,4286.416,372.231,523.427,0.188,4411.611,587.668,590.044,0.019,0.077,221.652,524.291,522.561,590.882,590.444,532.556,612.114,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.561Z,-529.25,0.085,-0.164,0.514,0.435,0.784,4286.416,372.231,523.427,0.188,4411.611,587.668,590.044,0.019,0.077,221.652,524.291,522.561,590.882,590.444,532.556,612.111,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.571Z,-529.24,0.244,-0.323,0.673,0.594,0.784,4286.416,372.231,523.427,0.188,4411.611,587.668,590.044,0.019,0.077,221.652,524.291,522.561,590.882,590.444,532.556,612.109,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.581Z,-529.23,0.404,-0.483,0.833,0.754,0.784,4286.416,372.231,523.427,0.188,4411.611,587.668,590.044,0.019,0.077,221.652,524.291,522.561,590.882,590.444,532.556,612.106,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.591Z,-529.22,-0.457,-0.61,-0.028,-1.095,0.784,4286.416,372.231,523.427,0.188,4411.611,587.668,590.044,0.019,0.077,221.652,524.291,522.561,590.882,590.444,532.556,612.103,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.601Z,-529.21,-0.348,0.378,-0.028,0.002,0.845,4285.896,372.225,523.467,0.159,4411.744,587.484,589.994,0.301,0.095,221.637,524.478,522.716,590.772,590.47,532.556,612.101,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.611Z,-529.2,0.531,-0.61,-0.028,-0.107,0.845,4285.896,372.225,523.467,0.159,4411.744,587.484,589.994,0.301,0.095,221.637,524.478,522.716,590.772,590.47,532.556,612.098,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.621Z,-529.19,0.531,-0.61,-0.028,-0.107,0.845,4285.896,372.225,523.467,0.159,4411.744,587.484,589.994,0.301,0.095,221.637,524.478,522.716,590.772,590.47,532.556,612.096,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.631Z,-529.18,0.531,-0.61,-0.028,-0.107,0.845,4285.896,372.225,523.467,0.159,4411.744,587.484,589.994,0.301,0.095,221.637,524.478,522.716,590.772,590.47,532.556,612.093,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
2026-04-24T18:22:53.641Z,-529.17,0.531,-0.61,-0.028,-0.107,0.845,4285.896,372.225,523.467,0.159,4411.744,587.484,589.994,0.301,0.095,221.637,524.478,522.716,590.772,590.47,532.556,612.09,-276.04,-208.34,83.25,-189.11,0,0,0,0,1,1,0,0,0,0,0
